20 -47320.74662
24 -47319.49616
28 -47318.28665
33 -47316.67661
45 -47316.06125
58 -47315.48753
64 -47314.99911
70 -47312.40064
126 -47310.29138
169 -47309.99460
328 -47309.97539
349 -47309.97170
603 -47309.95992
1005 -47309.94284
