20 -17966.65930
37 -17964.73236
40 -17963.85496
57 -17962.88405
71 -17962.18939
91 -17960.89043
130 -17955.53254
143 -17954.75584
148 -17954.45950
176 -17954.35775
210 -17952.17544
248 -17950.21471
261 -17950.16574
329 -17948.52622
344 -17946.63159
450 -17946.63159
