1 -17981.57000
2 -17973.31900
5 -17972.02400
6 -17966.66300
22 -17966.52600
23 -17964.66700
27 -17964.08800
31 -17958.88200
34 -17956.84200
59 -17954.76500
75 -17953.39100
76 -17953.36500
83 -17947.36900
92 -17945.84100
108 -17944.89600
115 -17943.32100
222 -17940.97900
223 -17940.50800
347 -17940.50700
395 -17940.50600
515 -17940.50300
986 -17940.43500
1005 -17940.43500
