1 -735597.03500
2 -735342.44400
4 -735329.67600
5 -735311.48700
22 -735265.57500
51 -735238.54100
153 -735236.95400
168 -735234.77000
639 -735233.55000
760 -735233.27800
1005 -735233.27800
