20 -489666.68007
57 -489658.99633
59 -489633.86059
80 -489633.54193
84 -489630.32977
85 -489623.72877
98 -489609.91845
123 -489608.88686
125 -489607.81550
127 -489599.73138
177 -489591.87896
191 -489582.17201
209 -489580.69393
280 -489578.45487
281 -489577.69518
382 -489577.69518
