20 -27827.53613
23 -27826.04151
25 -27805.69090
35 -27796.44078
41 -27794.03175
53 -27791.89319
57 -27791.68262
62 -27789.99719
88 -27789.51474
97 -27788.89330
113 -27784.04890
117 -27783.99701
141 -27781.55219
161 -27781.27432
197 -27778.81246
283 -27776.59979
305 -27775.33809
406 -27775.33809
