1 -489742.87400
8 -489719.51900
9 -489711.79300
10 -489698.82800
20 -489688.45200
21 -489688.45200
61 -489660.86300
101 -489646.54200
131 -489639.61900
171 -489638.57600
191 -489633.21300
221 -489620.43800
231 -489580.86900
301 -489569.38700
421 -489568.28000
461 -489562.49000
491 -489562.00000
611 -489559.40500
761 -489557.51300
1005 -489557.51300
