1 -11074.97800
2 -11068.12100
5 -11066.41700
15 -11066.33600
19 -11065.08700
20 -11064.74000
50 -11063.18500
50 -11062.79900
140 -11060.46300
160 -11060.39200
1005 -11060.39200
