1 -5124.09600
2 -5121.80200
14 -5121.00300
20 -5121.00300
40 -5120.74700
70 -5118.49000
90 -5117.31600
120 -5114.81000
170 -5113.45900
840 -5113.45900
1005 -5113.45900
