20 -17966.65930
38 -17964.73236
39 -17963.85496
57 -17959.97936
81 -17959.25546
101 -17957.35938
120 -17956.58794
124 -17956.57820
127 -17956.47451
169 -17956.47334
205 -17954.36772
209 -17952.57295
340 -17951.61682
424 -17951.42443
447 -17951.35057
471 -17950.34653
506 -17949.14487
866 -17949.13956
931 -17948.57415
1003 -17948.57415
