20 -17966.65930
37 -17964.73236
39 -17963.85496
48 -17961.42215
61 -17958.96600
67 -17958.41529
80 -17950.86582
120 -17950.83670
140 -17950.25819
161 -17949.73951
202 -17949.62689
247 -17949.19383
368 -17948.99958
406 -17947.81239
471 -17947.22059
512 -17947.21592
542 -17947.18033
552 -17945.74541
606 -17944.98801
921 -17944.98766
1004 -17944.98766
