20 -17966.65930
38 -17964.73236
40 -17963.85496
59 -17959.97936
75 -17955.94145
98 -17953.51716
173 -17950.22806
206 -17950.22212
234 -17948.93162
356 -17948.52764
459 -17948.36395
556 -17947.32980
668 -17947.15914
704 -17946.61165
863 -17946.58482
905 -17946.52901
1005 -17946.52901
