1 -17981.62300
2 -17972.06400
10 -17966.67800
21 -17966.67800
61 -17959.62300
81 -17957.05200
141 -17952.85700
151 -17947.68900
271 -17946.22900
411 -17945.73600
451 -17943.13300
711 -17941.73100
831 -17940.57800
991 -17940.00300
1005 -17940.00300
